dataset_id,well,formula,adduct,neutral_loss,score,average ratio,occupancy ratio
2021-02-17_18h14m40s,156,C11H12N2O2,+H,,1,3190.34368315616,86.19676546198941
2021-02-17_18h14m40s,157,C10H9NO3,+H,,1,935.8157533693344,50.00924678344033
2021-02-17_18h14m40s,158,C10H19NO4,+H,,1,4299.093156043193,95.0503217290876
2021-02-17_18h14m40s,159,C6H14N4O2,+H,,1,9747.776035252464,85.05527543766247
2021-02-17_18h14m40s,160,C6H13N3O3,+H,,1,1630.183852428021,79.15744926421083
2021-02-17_18h14m40s,161,C5H12N2O2,+H,,1,1661.6077893252586,75.02614796697013
2021-02-17_18h14m40s,162,C4H9NO2S,+H,,1,22.746272023510727,18.22302155022436
2021-02-17_18h14m40s,164,C5H9NO2,+H,,1,2414.548700455017,92.90437026286084
2021-02-17_18h14m40s,165,C5H9NO3,+H,,1,3230.165798984842,91.1151077511218
2021-02-17_18h14m40s,166,C10H12N2O,+H,,1,2287.536208661771,82.7518101060702
2021-02-17_18h14m40s,167,C7H19N3,+H,,1,2528.345965310394,87.84355582663059
2021-02-17_18h14m40s,168,C5H9N3,+H,,1,3568.5851268241327,87.0562718614026
2021-02-17_18h14m40s,169,C6H13NO5,+H,,1,1647.586116331349,83.67023594185295
2021-02-17_18h14m40s,170,C6H14O12P2,+H,,1,9.244807712094767,7.532786778069798
2021-02-17_18h14m40s,171,C5H4N2O4,+H,,0,1.707126911883234,1.5445930529507734
2021-02-17_18h14m40s,172,C7H5NO4,+H,,1,750.0742143466714,69.19021862681599
2021-02-17_18h14m40s,173,C4H9N3O2,+H,,1,824.8795984238079,68.68114642988029
2021-02-17_18h14m40s,174,C5H10N2O3,+H,,1,179.83313498370694,49.62844072053935
2021-02-17_18h14m40s,175,C6H8O6,+H,,1,343.6245190856813,43.96189911884979
2021-02-17_18h14m40s,177,C8H11NO2,+H,,1,1856.8508799747271,71.22489259394993
2021-02-17_18h14m40s,178,C5H5N5O,+H,,1,462.1805016378619,47.554273450431616
2021-02-17_18h14m40s,179,C6H9N3O2,+H,,1,4830.234373918129,71.22489259394993
2021-02-17_18h14m40s,180,C3H7NO3,+H,,1,158.1620895632006,25.03624805919792
2021-02-17_18h14m40s,181,C9H17NO5,+H,,1,509.94643134136146,89.31604268981866
2021-02-17_18h14m40s,182,C9H12N2O6,+H,,1,157.8522242424559,11.643441090574694
2021-02-17_18h14m40s,184,C5H11NO2S,+H,,1,237.66895454630733,27.502219845899734
2021-02-17_18h14m40s,185,C6H12N2O4S2,+H,,1,314.31119525569454,36.20391692140571
2021-02-17_18h14m40s,186,C4H8N2O3,+H,,1,1817.9074344926685,55.22304943010905
2021-02-17_18h14m40s,187,C4H7NO4,+H,,1,462.55294005041964,54.886387749710934
2021-02-17_18h14m40s,188,C5H8N2O5,+H,,1,525.7881217099874,30.085056475846272
2021-02-17_18h14m40s,14,C20H28O2,+Na,,1,28.06306642063688,18.101958460702853
2021-02-17_18h14m40s,23,C18H24O2,+Na,,1,51.7633570847456,21.108653137122886
2021-02-17_18h14m40s,24,C16H32O2,+Na,,0,2.143569728000416,2.3950577250069633
2021-02-17_18h14m40s,26,C13H16N2O2,+Na,,1,4444.843149902179,67.89714492564516
2021-02-17_18h14m40s,38,C4H4O4,+Na,,1,285.461149002134,51.27421603821165
2021-02-17_18h14m40s,57,C6H13O9P,+Na,,1,37.61419677734375,2.7027027027027026
2021-02-17_18h14m40s,58,C5H11O8P,+Na,,1,237.90501691369568,9.213026244304496
2021-02-17_18h14m40s,59,C4H6O5,+Na,,1,686.3372872373026,72.16811249256209
2021-02-17_18h14m40s,60,C9H13N3O5,+Na,,1,4054.1536627774653,82.47784284864238
2021-02-17_18h14m40s,61,C6H12O4,+Na,,1,153.98594599675798,5.27849295864982
2021-02-17_18h14m40s,63,C3H9O6P,+Na,,1,23.442905706215146,2.4365666867916387
2021-02-17_18h14m40s,66,C8H15NO6,+Na,,1,3060.5909702182325,87.66744905629055
2021-02-17_18h14m40s,67,C9H14N3O8P,+Na,,1,3361.9827475884417,82.59426441390755
2021-02-17_18h14m40s,68,C6H8O7,+Na,,1,1561.4624575723017,87.63270802668255
2021-02-17_18h14m40s,69,C5H4N4O3,+Na,,1,265.85686933866873,49.46248706489469
2021-02-17_18h14m40s,70,C9H13NO3,+Na,,1,1154.2378636062624,75.81693038599386
2021-02-17_18h14m40s,72,C10H7NO3,+Na,,1,439.31021147565235,36.568324741450056
2021-02-17_18h14m40s,73,C5H6N2O4,+Na,,1,263.3575398089653,52.24046391635722
2021-02-17_18h14m40s,74,C8H16NO9P,+Na,,1,2168.3238549591642,85.01085969094841
2021-02-17_18h14m40s,75,C3H7O6P,+Na,,1,219.25659868244793,47.50933306267188
2021-02-17_18h14m40s,76,C11H16N2O8,+Na,,1,3898.6933190372974,92.35035747491263
2021-02-17_18h14m40s,82,C10H18N4O6,+Na,,1,3409.4674817323807,87.66744905629055
2021-02-17_18h14m40s,83,C9H20N2O2,+Na,,1,1741.1393725711237,95.36500579374277
2021-02-17_18h14m40s,84,C4H6O3,+Na,,0,1.5711914238238294,1.000554030091302
2021-02-17_18h14m40s,85,C6H13O10P,+Na,,1,919.6522030535812,78.36069587453584
2021-02-17_18h14m40s,89,C6H9NO5,+Na,,1,2379.516078091475,83.58474226617155
2021-02-17_18h14m40s,90,C5H5N5,+Na,,1,77.7477126324125,27.49809992032516
2021-02-17_18h14m40s,91,C6H12O6,+Na,,1,13.282817569046594,1.0328625899079613
2021-02-17_18h14m40s,92,C4H8O2,+Na,,0,1.891088751469255,1.5375112378323343
2021-02-17_18h14m40s,93,C2H5NO2,+Na,,1,306.1546827386734,54.363743206783994
2021-02-17_18h14m40s,95,C8H20NO6P,+Na,,1,9450.519563804692,95.68178043514366
2021-02-17_18h14m40s,96,C3H5O6P,+Na,,1,498.3851669406913,74.38450222957987
2021-02-17_18h14m40s,98,C7H7NO3,+Na,,0,10.95045109483879,4.652007848900589
2021-02-17_18h14m40s,101,C5H11O8P,+Na,,1,264.62760103283733,9.468943639979619
2021-02-17_18h14m40s,103,C3H7O7P,+Na,,1,784.7780141428061,80.87139241172677
2021-02-17_18h14m40s,104,C3H6O3,+Na,,0,1.1910521502105949,1.006778849430552
2021-02-17_18h14m40s,106,C6H14NO8P,+Na,,1,2475.5544226051543,72.97423966694393
2021-02-17_18h14m40s,107,C4H12N2,+Na,,1,393.50000796253914,63.325959411368665
2021-02-17_18h14m40s,109,C9H17NO4,+Na,,1,2366.765884309496,60.38151137197359
2021-02-17_18h14m40s,110,C7H15NO3,+Na,,1,2507.6750639596726,78.5535726829107
2021-02-17_18h14m40s,111,C2H7NO3S,+Na,,1,816.3917960046695,83.86612500398059
2021-02-17_18h14m40s,112,C10H17N3O6S,+Na,,1,4579.181668458011,92.03841571684842
2021-02-17_18h14m40s,113,C4H6O4,+Na,,1,331.816124369702,32.20610244426804
2021-02-17_18h14m40s,114,C6H6O6,+Na,,1,311.7012413066841,57.66054908136133
2021-02-17_18h14m40s,115,C10H26N4,+Na,,1,1318.2837682166137,77.5798219744408
2021-02-17_18h14m40s,118,C5H10O5,+Na,,1,27.29013665478994,1.1693639236716524
2021-02-17_18h14m40s,119,C11H22N2O4S,+Na,,1,6545.501521229219,93.09578636932898
2021-02-17_18h14m40s,123,C3H7NO2S,+Na,,1,290.9364143757183,39.7133232535375
2021-02-17_18h14m40s,124,C6H12O6,+Na,,1,30.122948302801113,1.16613518215415
2021-02-17_18h14m40s,125,C3H6O3,+Na,,0,1.1376115528612438,1.006778849430552
2021-02-17_18h14m40s,126,C4H5N3O,+Na,,1,439.04950175743045,50.54462025732924
2021-02-17_18h14m40s,127,C9H11NO4,+Na,,1,2038.099882630128,52.771632842807215
2021-02-17_18h14m40s,128,C6H6N2O2,+Na,,1,1672.631359121373,79.69768096026414
2021-02-17_18h14m40s,129,C5H4N4O2,+Na,,1,1519.8509583540683,90.01686604135169
2021-02-17_18h14m40s,130,C4H9NO2,+Na,,1,1400.149938231299,45.291214312212404
2021-02-17_18h14m40s,131,C5H6O5,+Na,,1,276.2990314401465,59.305901680127995
2021-02-17_18h14m40s,132,C9H14N4O3,+Na,,1,3990.8553763814925,81.2453085976062
2021-02-17_18h14m40s,133,C4H4N2O2,+Na,,1,256.67145036820295,46.70302697298199
2021-02-17_18h14m40s,135,C5H4N4O,+Na,,1,1686.8055793558763,51.71988131629387
2021-02-17_18h14m40s,136,C6H6N2O,+Na,,1,131.5641504456779,62.99199069030019
2021-02-17_18h14m40s,137,C5H6N2O2,+Na,,1,406.54468395258726,51.54865178040149
2021-02-17_18h14m40s,138,C6H5NO2,+Na,,1,32.22023188135048,14.969014840830257
2021-02-17_18h14m40s,142,C8H11NO3,+Na,,1,562.2247713006163,35.38123418013047
2021-02-17_18h14m40s,143,C10H16N2O3S,+Na,,1,3087.603269917312,74.63920006292888
2021-02-17_18h14m40s,145,C5H11NO2,+Na,,1,1291.2656168106796,21.252714922737102
2021-02-17_18h14m40s,146,C4H7N3O,+Na,,1,1777.7229203549477,82.3295816245664
2021-02-17_18h14m40s,147,C5H9NO4,+Na,,1,643.502487014051,81.93531469308479
2021-02-17_18h14m40s,149,C9H11NO2,+Na,,1,3906.7522628044576,77.041091594922
2021-02-17_18h14m40s,150,C9H11NO3,+Na,,1,691.2934562223144,47.38091228454944
2021-02-17_18h14m40s,151,C3H4O4,+Na,,1,685.4258367430423,77.11633627126585
2021-02-17_18h14m40s,152,C5H14N4,+Na,,1,1152.9212965289337,73.38285937848302
2021-02-17_18h14m40s,154,C4H10N3O5P,+Na,,1,108.77913839635521,35.8467001782246
2021-02-17_18h14m40s,155,C10H12N2O3,+Na,,1,1476.6873134925784,59.47786351373795
2021-02-17_18h14m40s,156,C11H12N2O2,+Na,,1,6384.833712786544,76.51886762207046
2021-02-17_18h14m40s,157,C10H9NO3,+Na,,1,3474.2168430736833,53.13178730684276
2021-02-17_18h14m40s,158,C10H19NO4,+Na,,1,2593.8424993007993,72.1839368500188
2021-02-17_18h14m40s,159,C6H14N4O2,+Na,,1,5986.757580964155,87.34353888618861
2021-02-17_18h14m40s,160,C6H13N3O3,+Na,,1,3235.70971431953,81.79603090635119
2021-02-17_18h14m40s,161,C5H12N2O2,+Na,,1,1054.4314474156865,73.76863875801956
2021-02-17_18h14m40s,162,C4H9NO2S,+Na,,1,12.050995290953542,5.241632812748787
2021-02-17_18h14m40s,164,C5H9NO2,+Na,,1,2015.4100087656357,93.40605394596398
2021-02-17_18h14m40s,165,C5H9NO3,+Na,,1,3083.7459687011838,68.01444706314467
2021-02-17_18h14m40s,166,C10H12N2O,+Na,,1,2367.0353773978563,65.74172551203458
2021-02-17_18h14m40s,167,C7H19N3,+Na,,1,1902.187437536817,79.90041025962232
2021-02-17_18h14m40s,168,C5H9N3,+Na,,1,2925.9505424216422,84.14940865540426
2021-02-17_18h14m40s,169,C6H13NO5,+Na,,1,1812.6859563432138,87.36931115778252
2021-02-17_18h14m40s,172,C7H5NO4,+Na,,1,680.1158230437027,62.27070263064265
2021-02-17_18h14m40s,173,C4H9N3O2,+Na,,1,1238.8145213741254,70.53350065807597
2021-02-17_18h14m40s,174,C5H10N2O3,+Na,,1,189.13082948685448,41.79237113308577
2021-02-17_18h14m40s,175,C6H8O6,+Na,,1,1699.9795097424858,71.9735143463957
2021-02-17_18h14m40s,177,C8H11NO2,+Na,,1,780.588351490567,48.331177117323165
2021-02-17_18h14m40s,178,C5H5N5O,+Na,,1,2276.75247748851,67.59885790276529
2021-02-17_18h14m40s,179,C6H9N3O2,+Na,,1,5312.983506958574,76.0036757848574
2021-02-17_18h14m40s,180,C3H7NO3,+Na,,1,73.27407911879664,19.460135041304323
2021-02-17_18h14m40s,181,C9H17NO5,+Na,,1,1069.0734659884777,83.83883497094453
2021-02-17_18h14m40s,182,C9H12N2O6,+Na,,1,433.9433542209907,48.64887687890559
2021-02-17_18h14m40s,183,C6H12O7,+Na,,1,377.7379634144139,50.655060230370175
2021-02-17_18h14m40s,184,C5H11NO2S,+Na,,1,115.68903508385182,19.44088240114928
2021-02-17_18h14m40s,185,C6H12N2O4S2,+Na,,1,456.0230397177158,33.72996392493143
2021-02-17_18h14m40s,186,C4H8N2O3,+Na,,1,1881.084281996563,57.85271845059043
2021-02-17_18h14m40s,187,C4H7NO4,+Na,,1,635.9027083156678,52.72950744648858
2021-02-17_18h14m40s,188,C5H8N2O5,+Na,,1,2330.2198604792916,69.30782862986254
2021-02-17_18h14m40s,23,C18H24O2,+K,,0,1.986828893590774,2.59461260961011
2021-02-17_18h14m40s,26,C13H16N2O2,+K,,1,1929.6876044882358,71.66129786348799
2021-02-17_18h14m40s,57,C6H13O9P,+K,,0,3.237380027770996,2.7027027027027026
2021-02-17_18h14m40s,58,C5H11O8P,+K,,1,92.31191690753457,42.41220871568573
2021-02-17_18h14m40s,59,C4H6O5,+K,,1,46.15628218000535,21.824082297528804
2021-02-17_18h14m40s,60,C9H13N3O5,+K,,1,2178.775493312486,68.9999513431171
2021-02-17_18h14m40s,61,C6H12O4,+K,,1,14.463758655611636,3.92470105747565
2021-02-17_18h14m40s,63,C3H9O6P,+K,,0,5.549062877403861,5.224046391635722
2021-02-17_18h14m40s,66,C8H15NO6,+K,,1,764.834829426898,65.4722468925864
2021-02-17_18h14m40s,68,C6H8O7,+K,,1,115.02049610086749,39.7133232535375
2021-02-17_18h14m40s,69,C5H4N4O3,+K,,0,6.387884157236072,2.647554883569167
2021-02-17_18h14m40s,70,C9H13NO3,+K,,1,10.73883619292243,6.769509592966794
2021-02-17_18h14m40s,72,C10H7NO3,+K,,1,29.531186690598357,10.699378299447016
2021-02-17_18h14m40s,73,C5H6N2O4,+K,,0,3.797661154423303,2.647554883569167
2021-02-17_18h14m40s,74,C8H16NO9P,+K,,1,56.994660195241245,18.284162370725028
2021-02-17_18h14m40s,75,C3H7O6P,+K,,1,8.455193952095831,5.295109767138334
2021-02-17_18h14m40s,76,C11H16N2O8,+K,,1,649.3264348751609,44.44143065816945
2021-02-17_18h14m40s,77,C6H10O5,+K,,0,1.7084661942761405,1.3903410274477805
2021-02-17_18h14m40s,82,C10H18N4O6,+K,,1,509.1417868032838,68.37139453251596
2021-02-17_18h14m40s,83,C9H20N2O2,+K,,1,177.3222842290425,66.41473413355344
2021-02-17_18h14m40s,84,C4H6O3,+K,,0,1.3837623085604416,1.831581022264471
2021-02-17_18h14m40s,85,C6H13O10P,+K,,1,27.542207624167872,18.53288418498417
2021-02-17_18h14m40s,89,C6H9NO5,+K,,1,465.44098499254295,71.24170433778974
2021-02-17_18h14m40s,90,C5H5N5,+K,,1,8.8924303879431,7.413237710015999
2021-02-17_18h14m40s,91,C6H12O6,+K,,0,1.9255149585063656,1.066454838803065
2021-02-17_18h14m40s,92,C4H8O2,+K,,0,2.2046835234227693,2.0315937931477115
2021-02-17_18h14m40s,95,C8H20NO6P,+K,,1,2879.775315387544,95.31197580849002
2021-02-17_18h14m40s,96,C3H5O6P,+K,,1,212.0868779154109,47.98234289759714
2021-02-17_18h14m40s,101,C5H11O8P,+K,,1,120.650526895957,52.39155194290589
2021-02-17_18h14m40s,103,C3H7O7P,+K,,1,31.410995601948265,21.325485732265395
2021-02-17_18h14m40s,106,C6H14NO8P,+K,,1,73.1194294247667,19.155393767863625
2021-02-17_18h14m40s,107,C4H12N2,+K,,0,4.150370267689908,2.647554883569167
2021-02-17_18h14m40s,109,C9H17NO4,+K,,1,343.7585031879435,47.316770745846334
2021-02-17_18h14m40s,110,C7H15NO3,+K,,1,1067.6590538627638,78.08316073478274
2021-02-17_18h14m40s,111,C2H7NO3S,+K,,1,92.80040291005427,38.7899109872204
2021-02-17_18h14m40s,112,C10H17N3O6S,+K,,1,290.5892374301141,65.30057989544652
2021-02-17_18h14m40s,113,C4H6O4,+K,,1,13.919494992112968,7.8890070614441505
2021-02-17_18h14m40s,114,C6H6O6,+K,,1,23.765228915066544,18.049871346495024
2021-02-17_18h14m40s,115,C10H26N4,+K,,1,13.613121612146566,10.14184678083066
2021-02-17_18h14m40s,118,C5H10O5,+K,,1,6.251519691719031,2.413984994594036
2021-02-17_18h14m40s,119,C11H22N2O4S,+K,,1,1445.7743300558814,84.21880329764284
2021-02-17_18h14m40s,123,C3H7NO2S,+K,,0,5.977035841819342,2.647554883569167
2021-02-17_18h14m40s,124,C6H12O6,+K,,0,2.703914956144579,1.066454838803065
2021-02-17_18h14m40s,126,C4H5N3O,+K,,1,212.44893725588935,30.034277968693658
2021-02-17_18h14m40s,127,C9H11NO4,+K,,1,671.5224363125388,29.559127233545844
2021-02-17_18h14m40s,128,C6H6N2O2,+K,,1,284.25899451672484,62.27070263064265
2021-02-17_18h14m40s,129,C5H4N4O2,+K,,1,20.817652061500564,10.413155171556777
2021-02-17_18h14m40s,130,C4H9NO2,+K,,1,6.847279321825245,2.31957893797361
2021-02-17_18h14m40s,131,C5H6O5,+K,,0,2.175477879801226,2.629669020481383
2021-02-17_18h14m40s,132,C9H14N4O3,+K,,1,1181.0619824053354,62.63001976261566
2021-02-17_18h14m40s,135,C5H4N4O,+K,,1,146.15444893505006,26.296690204813835
2021-02-17_18h14m40s,137,C5H6N2O2,+K,,0,2.9105977264790734,2.647554883569167
2021-02-17_18h14m40s,142,C8H11NO3,+K,,1,12.330542129772123,5.826760822644365
2021-02-17_18h14m40s,143,C10H16N2O3S,+K,,1,608.3913982936142,58.04879612708794
2021-02-17_18h14m40s,146,C4H7N3O,+K,,1,1646.5915684757724,76.06385085622995
2021-02-17_18h14m40s,147,C5H9NO4,+K,,1,107.79087599680342,35.612446296974966
2021-02-17_18h14m40s,149,C9H11NO2,+K,,1,48.13212587062479,3.3144877577401144
2021-02-17_18h14m40s,150,C9H11NO3,+K,,1,9.91943153492268,3.712676775671366
2021-02-17_18h14m40s,151,C3H4O4,+K,,0,2.3313712239684876,2.68406658684197
2021-02-17_18h14m40s,152,C5H14N4,+K,,1,62.971467085639624,24.156599281577734
2021-02-17_18h14m40s,154,C4H10N3O5P,+K,,0,5.908027906267442,5.36813317368394
2021-02-17_18h14m40s,155,C10H12N2O3,+K,,1,464.22611365824037,13.340789002298001
2021-02-17_18h14m40s,156,C11H12N2O2,+K,,1,3506.483724349823,61.310771480263014
2021-02-17_18h14m40s,157,C10H9NO3,+K,,1,590.2465349759265,35.49646373290731
2021-02-17_18h14m40s,158,C10H19NO4,+K,,1,773.6898088296595,83.64866881506191
2021-02-17_18h14m40s,159,C6H14N4O2,+K,,1,816.0717674480467,80.70195257956503
2021-02-17_18h14m40s,160,C6H13N3O3,+K,,1,335.88060356331965,24.08527526476811
2021-02-17_18h14m40s,161,C5H12N2O2,+K,,1,4.060914758575342,2.167208630212739
2021-02-17_18h14m40s,165,C5H9NO3,+K,,1,9.49232055111685,1.2316050439217594
2021-02-17_18h14m40s,166,C10H12N2O,+K,,1,450.9406975574041,46.95050549676799
2021-02-17_18h14m40s,167,C7H19N3,+K,,1,127.74535631668802,15.831489852842166
2021-02-17_18h14m40s,168,C5H9N3,+K,,1,193.59008225851193,48.64909309901909
2021-02-17_18h14m40s,169,C6H13NO5,+K,,1,119.21553781813071,42.74456511127512
2021-02-17_18h14m40s,172,C7H5NO4,+K,,1,51.980420778587664,26.385816421403607
2021-02-17_18h14m40s,173,C4H9N3O2,+K,,1,631.4502065416763,62.17165896130918
2021-02-17_18h14m40s,174,C5H10N2O3,+K,,1,92.00606289868156,25.68927614299665
2021-02-17_18h14m40s,175,C6H8O6,+K,,1,255.74712086526506,37.90846519299693
2021-02-17_18h14m40s,177,C8H11NO2,+K,,0,3.993139066617076,2.2969598190091123
2021-02-17_18h14m40s,178,C5H5N5O,+K,,1,207.20134798901097,44.255909479116305
2021-02-17_18h14m40s,179,C6H9N3O2,+K,,1,1034.4043486318399,65.4953934682134
2021-02-17_18h14m40s,181,C9H17NO5,+K,,1,250.7846863048232,58.51446646739603
2021-02-17_18h14m40s,182,C9H12N2O6,+K,,1,114.89175957968692,20.44627194094324
2021-02-17_18h14m40s,183,C6H12O7,+K,,1,77.84117439642239,18.452162569809627
2021-02-17_18h14m40s,184,C5H11NO2S,+K,,1,5.76457257982309,5.6470980326808276
2021-02-17_18h14m40s,185,C6H12N2O4S2,+K,,1,42.26692701747613,5.171988131629387
2021-02-17_18h14m40s,186,C4H8N2O3,+K,,1,326.8491661737363,38.91918914415165
2021-02-17_18h14m40s,187,C4H7NO4,+K,,1,34.48409315454171,5.295109767138334
2021-02-17_18h14m40s,188,C5H8N2O5,+K,,1,262.7711813396711,45.16201921081635
